Identifier A,Identifier B,Interaction
Q84RL8,A0A1D6PIL8,1
Q41746,A0A1D6PIL8,1
B7VCC0,A0A1R3LJZ7,1
B7VCC0,A0A1R3MB28,1
Q84RL8,B6SY69,1
B7VCC0,B6TGT9,1
K7TN71,A0A1D6KTF9,1
K7TN71,A0A1D6LHH6,1
K7TN71,A0A1D6HB09,1
K7TN71,A0A1D6M1N6,1
K7TN71,A0A1D6QTH2,1
K7TN71,B4FH14,1
K7U163,B4FJ92,1
K7U163,A0A096PXB1,1
K7U163,C0PF64,1
K7U163,A0A1D6EJX1,1
K7U163,C0HE02,1
K7U163,A0A1D6E1H1,1
K7U163,A0A1D6EZN1,1
K7U163,A0A1D6I8W8,1
K7U163,A0A1D6J038,1
K7U163,A0A1D6JH51,1
K7U163,A0A1D6JZ25,1
K7U163,A0A1D6JZL5,1
K7U163,A0A1D6KYT0,1
K7U163,A0A1D6N4R9,1
K7U163,A0A1D6NA80,1
K7U163,B6SY69,1
A0A1D6DUR9,A0A060D7X7,1
B4FH33,A0A1D6HB09,1
B4FH33,A0A1D6JV89,1
B4FH33,A0A1D6MTH3,1
C0P840,B6U0Y0,1
C0P840,A0A1D6L978,1
A2T1W7,A2T1W7,1
A2T1W7,A0A096RB21,1
A2T1W7,A0A1D6LMQ4,1
A2T1W7,A0A1D6KNM6,1
A2T1W7,A0A1D6M250,1
A2T1W7,A0A1D6ECU0,1
A2T1W7,A0A1D6ECX6,1
A2T1W7,A0A1D6ELB9,1
A2T1W7,A0A1D6EMI2,1
A2T1W7,A0A1D6ETP7,1
A2T1W7,A0A1D6F853,1
A2T1W7,A0A1D6FBD8,1
A2T1W7,A0A1D6FHK3,1
A2T1W7,A0A1D6FIF3,1
A2T1W7,A0A1D6FKZ4,1
A2T1W7,A0A1D6FVP6,1
A2T1W7,A0A1D6FW13,1
A2T1W7,A0A1D6G3M9,1
A2T1W7,A0A1D6GKL4,1
A2T1W7,A0A1D6GKR2,1
A2T1W7,A0A1D6GU53,1
A2T1W7,A0A1D6H3I3,1
A2T1W7,A0A1D6H584,1
A2T1W7,A0A1D6H659,1
A2T1W7,A0A1D6H767,1
A2T1W7,A0A1D6HEZ2,1
A2T1W7,A0A1D6I856,1
A2T1W7,A0A1D6IIZ5,1
A2T1W7,A0A1D6IKH8,1
A2T1W7,A0A1D6IQW2,1
A2T1W7,A0A1D6IV90,1
A2T1W7,A0A1D6JP88,1
A2T1W7,A0A1D6KI41,1
A2T1W7,A0A1D6KYT6,1
A2T1W7,A0A1D6KZC9,1
A2T1W7,A0A1D6L660,1
A2T1W7,A0A1D6L865,1
A2T1W7,A0A1D6LHN4,1
A2T1W7,A0A1D6LNL3,1
A2T1W7,A0A1D6LTW6,1
A2T1W7,A0A1D6LXY3,1
A2T1W7,A0A1D6M6F5,1
A2T1W7,A0A1D6NAD2,1
A2T1W7,A0A1D6NMH3,1
A2T1W7,A0A1D6PFP9,1
A2T1W7,A0A1D6PL30,1
A2T1W7,A0A1D6Q253,1
A2T1W7,A0A1D6QAJ9,1
A2T1W7,A0A1D6QQF8,1
A2T1W7,A0A1Q0YML2,1
A2T1W7,A0A1D6NR86,1
C0PBF8,B4FML8,1
C0PBF8,B4FTV3,1
B4FYU6,A0A1D6FGV0,1
B4FYU6,A0A1D6M4H0,1
K7VAA3,A0A1D6G0C7,1
K7VAA3,A0A1D6MCG8,1
C4J6E4,A0A1D6DSZ5,1
B6TGK8,A0A1D6FPS6,1
B6TGK8,A0A1D6IBF8,1
C0HG25,B6TKA2,1
C0HG25,A0A1D6IY07,1
C0HG25,A0A1D6K9H8,1
C0HG25,A0A1D6QLC9,1
A5H450,A0A096TWZ2,1
K7U423,B8A1T0,1
K7U423,A0A1D6EZQ5,1
K7U423,A0A1D6G8E7,1
K7U423,A0A1D6HPM6,1
K7U423,A0A3L6GBJ0,1
K7U7M2,A0A1D6PVN4,1
A0MWC0,A0A1D6JM71,1
B6SJF5,B6SJF5,1
B6SJF5,B4FKB3,1
B6SJF5,A0A1D6JNE9,1
B6SJF5,B4FLZ9,1
B6SJF5,A0A1D6ENF9,1
B6SJF5,A0A1D6N9W1,1
B6SJF5,A0A1D6IXL7,1
B6SJF5,A0A1D6L6T9,1
B6SJF5,A0A1D6LBU5,1
B6SJF5,A0A1D6E587,1
B6SJF5,A0A1D6NC34,1
B6SJF5,A0A1D6EK57,1
B6SJF5,A0A1D6FPW4,1
B6SJF5,A0A1D6FSK8,1
B6SJF5,A0A1D6GPH0,1
B6SJF5,A0A1D6GPI2,1
B6SJF5,A0A1D6GW91,1
B6SJF5,A0A1D6HC24,1
B6SJF5,A0A1D6IZZ8,1
B6SJF5,A0A1D6JIP7,1
B6SJF5,A0A1D6JV89,1
B6SJF5,A0A1D6KE36,1
B6SJF5,A0A1D6KE76,1
B6SJF5,A0A1D6KSR5,1
B6SJF5,A0A1D6L299,1
B6SJF5,A0A1D6L6Z5,1
B6SJF5,A0A1D6LCL9,1
B6SJF5,A0A1D6LCQ1,1
B6SJF5,A0A1D6LWT4,1
B6SJF5,A0A1D6M3Z4,1
B6SJF5,A0A1D6N4R9,1
B6SJF5,A0A1D6N7V3,1
B6SJF5,A0A1D6NEY9,1
B6SJF5,A0A1D6Q098,1
B6SJF5,A0A1D6QU17,1
A0A1D6KVT1,A0A1D6JNE9,1
B4FX57,A0A1D6JZ25,1
B4FX57,A0A1D6N7V3,1
A0A1D6GJW9,A0A1D6EK57,1
B4G1P2,B4FTC1,1
B4G1P2,A0A1D6ENF9,1
B4G1P2,A0A1D6HYC6,1
B4G1P2,A0A1D6IKV5,1
B4G1P2,A0A1D6GMI8,1
B4G1P2,A0A1D6J268,1
B4G1P2,A0A1D6LTJ2,1
B4G1P2,A0A1D6N949,1
B4G1P2,A0A1D6NEE8,1
B4G1P2,A0A1D6PIF6,1
A8IK79,A0A1D6HG71,1
A8IK79,A0A1D6IAI4,1
A8IK79,A0A1D6L799,1
A8QM11,A8QM11,1
A8QM11,A0A1D6NI87,1
A8QM11,A0A1D6FQ43,1
A8QM11,A0A1D6GRJ1,1
A8QM11,A0A1D6LZ86,1
A8QM11,A0A1D6QSV7,1
A8QM12,A0A1D6I4J4,1
A8QM12,A0A1D6JG06,1
B4FVR8,A0A1D6LXX3,1
C0HIJ6,A0A1D6ML56,1
C0HIJ6,A0A1D6L8J3,1
C0HIJ6,A0A1D6KDK3,1
C0HIJ6,A0A3L6GBJ0,1
B4FA80,A0A1D6JQR0,1
B4FA80,A0A1D6PN41,1
B1PEY4,A0A1D6FYG2,1
B1PEY4,A0A1D6H8V0,1
B1PEY4,A0A1D6K500,1
B1PEY4,A0A1D6NE84,1
B1PEY4,A0A1D6PM19,1
B4FXZ1,A0A1D6KGM0,1
B4FXZ1,A0A1D6KUY8,1
B6SJW7,B4F8G3,1
B6SJW7,B4F8X0,1
B6SJW7,B4FEE2,1
B6SJW7,B4FF98,1
B6SJW7,B4FXX2,1
B6SJW7,B4FT35,1
B6SJW7,B4FY26,1
B6SJW7,A0A1D6GWH1,1
B6SJW7,B4FLC0,1
B6SJW7,A0A1D6JDE0,1
B6SJW7,A0A1D6HL62,1
B6SJW7,A0A1D6LEU6,1
B6SJW7,A0A1D6M531,1
B6SJW7,A0A1D6JW41,1
B6SJW7,A0A1D6E8D0,1
B6SJW7,A0A1D6ECS1,1
B6SJW7,A0A1D6ECX6,1
B6SJW7,A0A1D6ERY1,1
B6SJW7,A0A1D6ETX0,1
B6SJW7,A0A1D6FQ47,1
B6SJW7,A0A1D6G3A9,1
B6SJW7,A0A1D6GEV9,1
B6SJW7,A0A1D6GYM3,1
B6SJW7,A0A1D6H4F5,1
B6SJW7,A0A1D6HEQ5,1
B6SJW7,A0A1D6HQC9,1
B6SJW7,A0A1D6I4A7,1
B6SJW7,A0A1D6I5C8,1
B6SJW7,A0A1D6IBF8,1
B6SJW7,A0A1D6ISZ5,1
B6SJW7,A0A1D6J6S7,1
B6SJW7,A0A1D6JH69,1
B6SJW7,A0A1D6JIG9,1
B6SJW7,A0A1D6KCL4,1
B6SJW7,A0A1D6KJ41,1
B6SJW7,A0A1D6KVM0,1
B6SJW7,A0A1D6LBD6,1
B6SJW7,A0A1D6LGI2,1
B6SJW7,A0A1D6LKV8,1
B6SJW7,A0A1D6M7N5,1
B6SJW7,A0A1D6MLL0,1
B6SJW7,A0A1D6MNG2,1
B6SJW7,A0A1D6MYW9,1
B6SJW7,A0A1D6N2Q4,1
B6SJW7,A0A1D6NM62,1
B6SJW7,A0A1D6NX52,1
B6SJW7,A0A1D6P3G6,1
B6SJW7,A0A1D6PIX7,1
B6SJW7,A0A1D6PS68,1
B6SJW7,A0A1D6QP33,1
B6SJW7,A0A1D6QSV7,1
B6SJW7,A0A1D6QT22,1
B6SJW7,A0A1Q1A2C4,1
B6SJW7,A0A1Q1D560,1
B6SJW7,A0A3L6DK31,1
B6SJW7,B4FJS2,1
B6SJW7,B4G0F8,1
B6SJW7,B4F9A4,1
B6TI69,A0A1D6KLT1,1
B3F0L2,A0A096QUD1,1
B3F0L2,A0A1D6LZR8,1
B3F0L2,A0A1D6LC16,1
B3F0L2,A0A1D6MHB3,1
B3F0L2,A0A1D6NML6,1
B3F0L2,A0A1D6PYG7,1
B6SRI2,A0A1D6MCV6,1
B6SRI2,A0A1D6MCY6,1
B6SRI2,A0A1D6MVJ4,1
B6SRI2,A0A1D6NQS5,1
B4F7S6,A0A1D6N7V3,1
B4F7S7,A0A1D6H153,1
B4F7S8,A0A1D6F0Y2,1
B4F7S8,A0A1D6M1G2,1
B4F7S8,A0A1D6QA38,1
B4F7T4,A0A1D6LX59,1
B4F7T6,A0A1D6EIA5,1
B4F7T6,A0A1D6EQY9,1
B4F7T6,A0A1D6ITZ5,1
B4F7T8,A0A1D6EQY9,1
B4F7T8,A0A1D6ERY1,1
B4F7T8,A0A1D6G8L0,1
B4F7U0,A0A1D6HNF9,1
B4F7U0,A0A1D6K627,1
B4F7U0,A0A1D6K628,1
B4F7U0,A0A1D6L934,1
B4F7U0,A0A1D6QD32,1
B4F7U0,A4L9Q6,1
B4F7U1,A0A1D6MFB8,1
B4F7U1,A0A1D6I5M5,1
B4F7U1,A0A1D6KWD0,1
B4F7U1,A0A1D6NZW1,1
B4F7U3,A0A1D6N2Q4,1
B4F7U4,A0A1D6LKH6,1
B4F7U4,A0A1D6MHH6,1
B4F7U4,A0A1D6GD30,1
B4F7U4,A0A1D6GYM3,1
B4F7U4,A0A1D6HC24,1
B4F7U4,A0A1D6HDN0,1
B4F7U4,A0A1D6HPP4,1
B4F7U4,A0A1D6JD06,1
B4F7U4,A0A1D6K627,1
B4F7U4,A0A1D6NJH5,1
B4F7U4,A0A1D6Q353,1
B4F7V1,A2T1W7,1
B4F7V1,A0A1D6K1W3,1
B4F7V1,A0A1D6H3X0,1
B4F7V1,A0A1D6I9S9,1
B4F7V1,A0A1D6EPF0,1
B4F7V1,A0A1D6EPY4,1
B4F7V1,A0A1D6ER50,1
B4F7V1,A0A1D6FGH3,1
B4F7V1,A0A1D6GD30,1
B4F7V1,A0A1D6GUA9,1
B4F7V1,A0A1D6HE47,1
B4F7V1,A0A1D6HLK8,1
B4F7V1,A0A1D6HVY7,1
B4F7V1,A0A1D6I7F9,1
B4F7V1,A0A1D6IAM9,1
B4F7V1,A0A1D6ICV6,1
B4F7V1,A0A1D6JZV9,1
B4F7V1,A0A1D6KTL0,1
B4F7V1,A0A1D6LY51,1
B4F7V1,A0A1D6LYR0,1
B4F7V1,A0A1D6NC50,1
B4F7V1,A0A1D6NDJ2,1
B4F7V1,A0A1D6PV12,1
B4F7V1,A0A1D6PXT6,1
B4F7V1,A0A1D6PYG7,1
B4F7V1,A0A1D6Q1I5,1
B4F7V1,A0A1D6QDR4,1
B4F7V1,A0A1R3MKD7,1
B4F7V3,A0A1D6N9K0,1
B4F7V3,A0A1D6MM59,1
B4F7V3,A0A1D6GD30,1
B4F7V3,A0A1D6JH51,1
B4F7V3,A0A1D6L672,1
B4F7V3,A0A1D6MCV6,1
B4F7V5,A0A1D6F1J0,1
B4F7V5,A0A1D6F2S1,1
B4F7V9,B4F7V9,1
B4F7V9,A0A1D6M2S2,1
B4F7V9,A0A1D6NE01,1
B4F7W2,A0A1D6J825,1
B4F7X8,A0A1D6ENE6,1
B4F7Y3,A0A1D6M449,1
B4F7Y3,A0A1D6HCG5,1
B4F7Y3,A0A1D6IMK7,1
B4F7Y3,A0A1D6MTT5,1
B4F7Y3,A0A1D6PZK1,1
B4F7Y3,A0A1Q0ZG94,1
B4F7Y5,A0A1D6L245,1
B4F7Y5,A0A1D6HPY6,1
B4F7Y5,A0A1D6Q5G1,1
B4F7Y5,A0A1D6LSQ7,1
B4F7Y5,A0A096T3A1,1
B4F7Y5,A0A1D6HUY7,1
B4F7Y5,A0A1D6E9T3,1
B4F7Y5,A0A1D6EXE2,1
B4F7Y5,A0A1D6F299,1
B4F7Y5,A0A1D6F9Y1,1
B4F7Y5,A0A1D6FHK3,1
B4F7Y5,A0A1D6FLE3,1
B4F7Y5,A0A1D6FN77,1
B4F7Y5,A0A1D6FUI1,1
B4F7Y5,A0A1D6GGE6,1
B4F7Y5,A0A1D6GI41,1
B4F7Y5,A0A1D6HIK9,1
B4F7Y5,A0A1D6HK98,1
B4F7Y5,A0A1D6HRN6,1
B4F7Y5,A0A1D6I4G0,1
B4F7Y5,A0A1D6IBV3,1
B4F7Y5,A0A1D6J480,1
B4F7Y5,A0A1D6JJP2,1
B4F7Y5,A0A1D6JQ48,1
B4F7Y5,A0A1D6K9Z1,1
B4F7Y5,A0A1D6KPJ2,1
B4F7Y5,A0A1D6KQP9,1
B4F7Y5,A0A1D6L1X4,1
B4F7Y5,A0A1D6LMV0,1
B4F7Y5,A0A1D6MCI3,1
B4F7Y5,A0A1D6MDB5,1
B4F7Y5,A0A1D6N7K8,1
B4F7Y5,A0A1D6NA50,1
B4F7Y5,A0A060D4M4,1
B4F7Z0,A0A1D6IAB6,1
B4F7Z7,A0A1D6KF74,1
B4F7Z7,A0A1D6KFV0,1
B4F7Z7,A0A1D6N949,1
B4F7Z7,A0A1D6NMB1,1
B4F7Z7,A0A1D6PTR0,1
B4F7Z7,A0A1D6PVR4,1
B4F810,A0A1D6E930,1
B4F810,A0A1D6G9C4,1
B4F810,A0A1D6JXL2,1
B4F810,A0A1D6LAM6,1
B4F810,A0A1D6LII6,1
B4F810,A0A1D6LQ42,1
B4F810,A0A1D6P550,1
B4F810,A0A1R3PWZ0,1
A0A1D6LHI5,A0A1D6L934,1
B4FTJ0,B4F989,1
B4FTJ0,A0A3L6GBJ0,1
B4F822,A0A1D6H7I7,1
B4F825,A0A1D6HIK9,1
B4F828,A0A1D6ETD0,1
B4F828,A0A1D6ICH6,1
B4F829,A8QM12,1
B4F829,A0A1D6IKI0,1
B4F829,A0A1D6IGX5,1
B4F829,A0A1D6IHP1,1
B4F829,A0A1D6FRX1,1
B4F829,A0A1D6E587,1
B4F829,A0A1D6N9X0,1
B4F829,A0A1D6E388,1
B4F829,A0A1D6EVY8,1
B4F829,A0A1D6EZW0,1
B4F829,A0A1D6F098,1
B4F829,A0A1D6F2F6,1
B4F829,A0A1D6F562,1
B4F829,A0A1D6F9F8,1
B4F829,A0A1D6F9G8,1
B4F829,A0A1D6FD95,1
B4F829,A0A1D6FEB4,1
B4F829,A0A1D6FF13,1
B4F829,A0A1D6FQE4,1
B4F829,A0A1D6FTB8,1
B4F829,A0A1D6FY02,1
B4F829,A0A1D6G7J0,1
B4F829,A0A1D6HHP2,1
C0P638,A0A1D6HXR0,1
C0P638,A0A1D6J6S7,1
C0P638,A0A1D6JAZ1,1
C0P638,A0A1D6JPD5,1
C0P638,A0A1D6KJN8,1
C0P638,A0A1D6KKT1,1
C0P638,A0A1D6NMH3,1
C0P638,A0A1D6NZK8,1
C0P638,A0A1D6PYF2,1
C0P638,B6SK48,1
C0P638,B6STE2,1
C0P638,B8A090,1
A0A1D6LZY7,A0A1D6H7H9,1
A0A1D6LZY7,A0A1D6HPM6,1
A0A1D6LZY7,A0A1D6JXL2,1
B4FLV0,B4FB62,1
B4FLV0,B4FD74,1
B4FLV0,A0A1D6JB30,1
B4FLV0,A0A1D6KX11,1
A0A1D6I856,B4FB62,0
A0A1D6LZY7,K7TN71,0
Q32SG4,A0A1D6EPY4,0
A0A1D6HPY6,A0A1D6NZK8,0
A0A1D6H3X0,A0A1D6NML6,0
A0A1D6FBD8,A0A1D6MCV6,0
C0PF64,A0A1D6HEQ5,0
A0A1D6NI87,A0A1D6GI41,0
A0A1D6N9X0,A0A1D6ECS1,0
A0A1D6HPP4,A0A1D6E930,0
A0A096PXB1,A0A1D6GJW9,0
B6SP90,A0A1D6IP00,0
A0A1D6K9H8,A0A1D6GJW9,0
A0A1D6Q353,A0A1D6EVY8,0
A0A1D6H153,A0A1D6L934,0
A0A1D6IQW2,A0A1D6K9H8,0
B4F7Y3,B4FTV3,0
A0A1D6LKV8,A0A1D6M531,0
A0A1D6IBF8,A0A1D6FEB4,0
A0A1D6LMV0,A0A1D6JQR0,0
A0A1D6Q353,A0A1R3MKD7,0
A4L9Q6,A0A1D6F2F6,0
B4FY26,A0A1D6ICV6,0
A0A1D6JDL1,O49974,0
A0A1D6LWT4,A0A1D6GU53,0
B4F7V9,A0A1D6QSV7,0
A0A1D6EPY4,A0A1D6HQC9,0
C0P638,A0A1D6ECU0,0
B4FLZ9,A0A1D6ML56,0
A0A1D6EZW0,A0A1D6JW41,0
A0A1D6GW91,A0A096T3A1,0
A0A1D6JH51,A0A1D6KPJ2,0
A0A1D6MMD1,A0A1D6IKH8,0
Q5EUD7,A0A1D6IBF8,0
A0A1D6L799,Q940E8,0
A0A1D6N9M6,A0A1Q0YML2,0
B6TGT9,A0A1D6I5M5,0
Q84RL8,A0A1D6FUI1,0
A0A1D6JQR0,A0A1D6G0C7,0
C0HG25,Q940E8,0
B4FX20,A0A1D6JIG9,0
A0A1D6KF74,B4FXX2,0
A0A1D6FYG2,A0A1D6LMQ4,0
B4F7V9,A0A1D6H7I7,0
A0A1D6M7N5,B4FXZ1,0
A0A1D6QDR4,A0A1D6IY07,0
A0A1D6NC50,A0A1D6FEB4,0
A0A1D6KUY8,B4F7T6,0
A0A1D6FYG2,A0A1D6M7N5,0
A0A1D6NR86,A0A1D6KWD0,0
A0A1D6LED5,B6SXU0,0
A0A1D6KTF9,A0A1D6FGH3,0
B4F7U3,B4FTV3,0
A0A1D6HYC6,A0A1D6FSK8,0
A0A1D6ENE6,B6TGT9,0
A0A1D6NA50,A0A1D6G0C7,0
A0A1D6PS68,A0A1D6HK98,0
C0HFU7,A0A1R3MKD7,0
A0A1D6PZK1,B4F822,0
B4FTJ0,A0A1D6KSR5,0
A0A1D6PIX7,A0A1D6HLK8,0
A0A1D6FBD8,B4F7Z0,0
A0A1D6NQS5,A0A1D6LAM6,0
A0A1D6FQ47,A0A1D6I4G0,0
A0A1D6LTW9,A0A1D6H4F5,0
A0A1D6P550,B6TWS6,0
A0A1D6EVY8,A0A1D6L299,0
A0A1D6E388,A0A1D6LHI5,0
A0A1D6IKH8,A0A1D6E9T3,0
A0A1D6F098,B4FH33,0
B4FLC0,B4FJ92,0
A0A1D6IKH8,B4FB62,0
A0A1D6M1N6,A0A1D6L660,0
O24561,A0A1D6HEZ2,0
A0A1D6HYC6,A0A1D6EK57,0
A0A1D6PVN4,A0A1D6EK57,0
A0A1D6LMV0,A0A1D6GPI2,0
A0A1D6L865,A0A1D6KSR5,0
A0A1D6GU53,O49974,0
A0A1D6IBF8,B4F7U4,0
A0A1D6N9M6,B4FY26,0
B6SRI2,A0A1D6PXT6,0
B4F7Y3,A0A1D6IKI0,0
A0A1D6HNF9,B4F9A4,0
A0A1D6QLC9,A0A1D6MCI3,0
A0A1D6KZL1,A0A1D6JW41,0
A0A1D6GUA9,A0A1D6IAB6,0
A0A1D6LGI2,B4FTJ0,0
B4FKB3,B4FE45,0
B4F7Y5,A0A1D6KVM0,0
B4FX20,A0A1D6ERY1,0
B4F7V9,A0A1D6FPS6,0
A0A1D6L660,A0A1D6EQY9,0
A0A1D6L672,A0A1D6IAM9,0
B4FA80,B4F829,0
A0A1D6IBF8,A0A1D6ISZ5,0
A0A1D6FYG2,A0A1D6MCI3,0
A0A1D6K9Z1,B4F822,0
A0A1D6N9K0,B4FXX2,0
A0A1D6NMH3,A0A1D6L660,0
A0A1D6KVT1,A0A1D6PV12,0
A0A1D6HYC6,A0A1D6EJX1,0
A0A1D6FBD8,B4F7S6,0
A0A1D6HEQ5,A0A1D6MVJ4,0
A0A1D6HEQ5,B4F7V3,0
A0A1D6LTW6,A0A1D6M449,0
A0A1D6L934,B8Y6I0,0
Q32SG5,A0A1D6MMD1,0
B8A090,A0A1D6EXE2,0
A0A1D6IP00,A0A1D6LHI5,0
A0A1D6LTW9,A0A1D6NX52,0
A0A1D6KKT1,A0A1D6HQC9,0
A0A1D6Q353,A0A1D6PIL8,0
B4F7V1,A0A1D6MCI3,0
B4G0F8,A0A1D6PIL8,0
A0A1D6NJH5,A0A1D6IY07,0
A0A1D6LTW9,A0A1D6E930,0
A0A1D6JV89,A0A1D6PIF6,0
A0A1D6MCY6,B8A090,0
A0A1D6F562,A0A1D6J480,0
A0A1D6JAZ1,A0A1D6MLL0,0
A0A1D6Q253,B4FXZ1,0
A0A1D6DSZ5,A0A1D6IGX5,0
A0A1D6H8V0,A0A1D6NZW1,0
A0A1D6GJ73,A0A1D6GPH0,0
A0A1D6KKT1,A0A1D6M6F5,0
B4FF98,A0A1D6FQE4,0
A0A1D6JIP7,A0A1D6K627,0
Q5EUD7,A0A1D6LX59,0
B4F7T6,Q940E8,0
B1PEY4,B4FA80,0
A0A1R3PWZ0,A0A1D6LX59,0
B6SY69,A0A1D6H767,0
A0A1D6I9S9,A0A1D6GKL4,0
A0A1D6KCL4,A0A1D6K628,0
A0A1D6IGX5,A0A1D6ELB9,0
A0A1D6PVR4,A0A1D6QD32,0
A0A1D6NQS5,A0A1D6J6S7,0
B6SXU0,A0A1D6IAM9,0
A0A1D6IP00,A0A1D6JM71,0
A0A1D6JJP2,A0A1D6LHN4,0
A0A1D6HC24,A0A1D6KSR5,0
A0A1D6EZN1,A0A1D6N9K0,0
A0A1D6NE01,A0A1D6JQR0,0
B4FLC0,A0A1D6LCL9,0
A0A1D6HG71,A0A1D6LL87,0
A0A1D6M3Z4,A0A1D6GPH0,0
B4F7T8,A0A1D6ITP3,0
A0A1D6I5C8,B4FE45,0
A0A1D6DSZ5,B4F7S8,0
B4FB62,B4F810,0
A0A1D6F1J0,A0A1D6PV12,0
A0A1D6M1G2,B4FB62,0
B3F0L2,A0A1D6IY07,0
A0A1D6FBD8,A0A1D6PS68,0
A0A1D6LBD6,B4F7V5,0
B4F7Z0,A0A1D6M6F5,0
A4L9Q6,A0A1D6PYF2,0
A0A1D6NQS5,A0A1D6ERY1,0
B6TUA7,A0A096TWZ2,0
A0A1D6Q1I5,A0A1D6NML6,0
A0A1D6H8V0,B4F7V3,0
B4FVR8,B4F7Z7,0
A0A1D6I9S9,A0A1D6JPD5,0
B4F7T8,A0A060D7X7,0
A0A1D6MTH3,A0A1D6IY07,0
A0A1D6EXE2,K7U7M2,0
A0A1D6PZK1,A0A1D6NX52,0
A0A1D6EZQ5,A0A1D6H767,0
A0A1D6IZQ8,A0A1D6MHH6,0
A0A1D6HG71,Q84N48,0
A0A1D6J4U6,B4FJ92,0
A0A1D6L660,A0A1D6IZQ8,0
A0A1D6HIK9,B4F9A4,0
A0A1D6ML85,A8IK79,0
B4FW06,A0A1D6FRX1,0
A0A1D6FHK3,A0A1D6LCL9,0
A0A1D6NMB1,B4F7S7,0
K7VAA3,A0A1D6ECX6,0
A0A1D6GRJ1,A0A1D6FF13,0
A0A1D6Q353,A0A1D6KJN8,0
A0A1D6F227,A0A1D6IAI4,0
A0A1D6NI87,A0A1D6IAI4,0
A0A1D6HE47,A0A1D6PVN4,0
A0A1D6MCY6,A0A1D6IQW2,0
A0A1D6IZZ8,B4F7S8,0
A0A1D6IMK7,A0A1D6M4H0,0
A0A1D6EZN1,A0A1D6HQC9,0
A0A1D6LBU5,A0A1D6LXY3,0
A0A1D6NJH5,A0A1D6FQE4,0
A0A1D6KUY8,B4F989,0
A0A1D6PIF6,B4FKB3,0
A0A1D6N7V3,A0A1D6GPH0,0
B4FJS2,A0A1D6L865,0
A0A1D6FGH3,A0A1D6Q353,0
B6SH45,A0A1D6MCV6,0
A0A1D6LHN4,A0A1D6GJW9,0
A0A1D6QQF8,B4FB62,0
A0A1D6EMI2,B6TLX0,0
B6TGK8,B4FJS2,0
A0A1D6NR86,A0A1D6FQ43,0
A0A1D6Q353,K7TN71,0
A0A1D6L672,A0A1D6HK98,0
B6SK48,A0A1D6Q098,0
A0A1D6HXR0,B6TGT9,0
A0A1D6MYW9,A0A1D6JH69,0
A0A1D6F0Y2,A0A1D6EPF0,0
A0A1D6HPP4,A0A1D6H8V0,0
B4F7S7,A0A096T3A1,0
A0A1D6NMH3,A0A1D6G113,0
A0A3L6DK31,A0A1D6KPJ2,0
A0A1D6K500,A0A1D6KVM0,0
Q84N49,A0A1D6G3M9,0
